Code UAI de l'établissement,Établissement,"Statut de l’établissement de la filière de formation (public, privé…)",Département de l’établissement,Région de l’établissement,Commune de l’établissement,Coordonnées GPS de la formation,Filière de formation,Filière de formation très agrégée,Filière de formation détaillée bis,Capacité de l’établissement par formation,Effectif total des candidats en phase principale,Rang du dernier appelé du groupe 1,f_ratio_candidats,f_ratio_admis,f_selectivity_candidats,b_ratio_candidats,b_ratio_admis,b_selectivity_candidats,gen_candidats_ratio,tech_candidats_ratio,prof_candidats_ratio,gen_admis_ratio,tech_admis_ratio,prof_admis_ratio,gen_selectivity_candidats,tech_selectivity_candidats,prof_selectivity_candidats,sans_mention_ratio,assez_bien_mention_ratio,bien_mention_ratio,tres_bien_mention_ratio,tres_bien_avec_felicitation_mention_ratio,meme_academie_ratio,meme_etablissement_ratio,last_call_rank_ratio,pressure_ratio,taux_acces_ratio,longitude,latitude
0450049J,Lycée Pothier,Public,Loiret,Centre,Orléans,"47.9079, 1.90916",CPGE - ECG -  - Mathématiques approfondies + HGG,CPGE,ECG - Mathématiques approfondies + HGG,0.13043478260869565,-0.5683724832214765,-0.5071186440677966,-0.22005602231376045,-0.21621621621621626,0.46980338417668793,-0.20502594003663685,0.0,-0.386284575493388,-0.33491847633580063,0.3160943651254054,0.0,0.0,0.0,0.0,-0.6391663462884335,0.0,0.0,1.375,0.8333333333333333,-0.3106796116504853,-0.3428571428571429,0.0,0.5000000000000001,-0.47058823529411764,0.317627856792558,2.517919479678345,0.5700000000000002,-0.020674306869943083,-0.13426427576318006
0100023W,Lycée Marie De Champagne,Public,Aube,Grand-Est,Troyes,"48.3059, 4.06343",CPGE - ECG -  - Mathématiques appliquées + ESH,CPGE,ECG - Mathématiques appliquées + ESH,0.13043478260869565,0.2999161073825503,-0.303728813559322,0.06730322474080923,-0.08108108108108115,0.47140248760194137,-0.9269570756338447,0.0,-1.0154873866293657,-1.2536303398341717,-0.0993820315725217,1.2038257068991145,0.0,0.0,0.0,-2.005406851615364,0.0,0.0,4.125,0.5666666666666665,-0.5048543689320386,-0.5714285714285715,0.0,-0.0789473684210524,1.2549019607843137,-0.9149775635120423,-0.21497787704914892,0.5500000000000002,0.08969959164430685,0.5039561596921286
0350776D,Lycée St Vincent-Providence,Privé sous contrat d'association,Ille-et-Vilaine,Bretagne,Rennes,"48.1137, -1.6647",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + HGG,-0.8260869565217391,-0.2797818791946309,-0.21152542372881356,-0.08980393066716919,0.6756756756756757,-0.863649211701362,-0.7284228055038423,-0.8461538461538461,0.44028098526861864,0.45547613305606843,-0.09080529034511643,0.0,0.0,0.0,0.0,0.5362502053507123,0.0,0.0,0.0,-0.2333333333333333,1.0485436893203886,-0.08571428571428572,0.0,-0.15789473684210512,-0.47058823529411764,0.14824284530914725,-0.12421669286292042,-0.3100000000000001,0.03639842758792826,-1.1930500758051006
0690564N,Institution des Chartreux,Privé sous contrat d'association,Rhône,Auvergne-Rhône-Alpes,Lyon 1er Arrondissement,"45.7718, 4.82254",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-1.173913043478261,0.4240771812080537,-0.03796610169491525,-0.01860853115538765,0.5405405405405405,-0.6826979972196574,-0.7225229646225996,-0.8461538461538461,0.44028098526861864,0.5334011082808381,-0.13543944976929576,0.0,0.0,0.0,0.0,0.6521344795814507,0.0,0.0,0.0,-0.6333333333333332,-0.4660194174757281,1.3714285714285714,0.0,-0.763157894736842,0.0,-0.6263641799063974,-0.7673658771296233,-0.8500000000000001,-0.6130604491219319,0.7288488215954548
0951399E,Lycée Alfred Kastler,Public,Val-d'oise,Ile-de-France,Cergy,"49.0338, 2.08609",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-1.0434782608695652,-0.37206375838926176,-0.3715254237288136,-0.0048538980593124436,0.29729729729729726,-0.3768220954409327,1.2779457692863272,1.0,-0.47719076846479064,-0.1593109083225086,-0.46458520641687484,2.957033690946734,0.0,0.0,0.0,-0.37801572660653276,0.0,0.0,1.7500000000000002,0.6333333333333332,0.07766990291262142,-0.5142857142857143,0.0,0.42105263157894746,-0.07843137254901957,0.08767632352271702,-0.15268294006793356,-0.07000000000000008,0.29156180453004465,-0.08184728919923583
0920801W,Lycée Alexandre Dumas,Public,Hauts-de-Seine,Ile-de-France,Saint-Cloud,"48.8493, 2.2153",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,-0.9130434782608695,0.4861577181208054,0.8677966101694915,0.14714782958461256,0.5945945945945945,-0.6041076662046357,0.9229359450940658,-0.5384615384615385,4.524767003456756,0.2755771481730713,0.16273772964761482,0.0,0.0,0.0,0.0,0.2687177070999334,0.0,0.0,0.5,1.3666666666666665,-0.8155339805825241,-0.20000000000000004,0.0,0.1578947368421054,-0.15686274509803919,0.19642076036653514,-0.6910533286410697,-0.25000000000000006,0.24039601489215676,-0.043567750206825476
0440161L,Lycée St Joseph du Loquidy,Privé sous contrat d'association,Loire-Atlantique,Pays-de-la-Loire,Nantes,"47.2369, -1.55764",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,-0.4782608695652174,-0.3024328859060403,0.09491525423728814,0.0485759191167649,-0.29729729729729726,1.2330125753222656,-0.9642674527649717,-0.23076923076923075,-0.8230981611536249,0.0012386639106903782,-0.07486207117617888,0.0,0.0,0.0,0.0,-0.13925824734350675,0.0,0.0,1.625,0.4333333333333333,0.3495145631067962,-0.5142857142857143,0.0,-0.10526315789473664,0.9411764705882353,0.9132181086306483,0.21204928419156135,0.3100000000000001,-0.20675693476708634,-1.1613326588518655
0750658H,Lycée Saint-Louis (6ème),Public,Paris,Ile-de-France,Paris  6e  Arrondissement,"48.849, 2.34147",CPGE - ECG -  - Mathématiques approfondies + HGG,CPGE,ECG - Mathématiques approfondies + HGG,0.13043478260869565,0.9458892617449665,0.2983050847457627,0.1587825702820888,0.24324324324324317,-0.13091695077051024,-0.34829863198780114,0.0,-0.5111546303915165,0.4897524460426661,-0.23196404224208883,0.7667932720512513,0.0,0.0,0.0,0.5872234092856545,0.0,0.0,0.0,-0.5666666666666667,-0.8155339805825241,1.2000000000000002,3.25,-1.263157894736842,-0.47058823529411764,-0.725310011644712,-0.5178924100439917,-0.8700000000000001,0.2403128184862406,-0.006188836541687819
0930121B,Lycée Jean Jaurès,Public,Seine-Saint-Denis,Ile-de-France,Montreuil,"48.8636, 2.44918",CPGE - Lettres,CPGE,Lettres,-0.391304347826087,0.5440436241610739,-0.28203389830508474,0.5390519450737933,0.8108108108108106,-0.5259978580699257,-1.002467234291733,0.5384615384615384,-1.3015884699833196,-1.3436263906357093,-0.013863992152513323,0.9904802253475662,0.0,0.0,0.0,-2.1392423388989554,0.0,0.0,2.25,0.9333333333333331,-0.8932038834951456,-0.1428571428571429,0.0,0.3157894736842105,1.4117647058823528,-0.9844285723259367,-0.5344808463992416,0.5500000000000002,0.24436171024078446,0.025721148326918228
0783053V,Lycée Sainte Geneviève,Privé sous contrat d'association,Yvelines,Ile-de-France,Versailles,"48.8024, 2.15426",CPGE - PTSI,CPGE,PTSI,-0.391304347826087,-0.31166107382550334,-0.984406779661017,-1.0056976283565855,-0.4594594594594595,-0.12697163701685782,-1.0921598736615625,-0.38461538461538464,-0.7525645390997103,0.5428970731328461,0.32864548363894686,0.0,0.0,0.0,0.0,0.6662561779435151,0.0,0.0,0.0,-0.6333333333333332,-1.4757281553398058,0.9428571428571432,10.5,-1.3421052631578947,-0.47058823529411764,-1.7202392204936887,0.3098706941781585,-1.0300000000000002,0.2273896434340692,-0.06165135875180466
0590119J,Lycée Faidherbe,Public,Nord,Hauts-de-France,Lille,"50.6151, 3.07574",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608695,-0.3536073825503356,-0.04338983050847458,0.10834254737597063,0.13513513513513511,0.011351080985941326,0.28948432821434844,-0.8461538461538461,0.44028098526861864,0.11083496581574405,-0.46458520641687484,0.0,0.0,0.0,0.0,0.02372528737057268,0.0,0.0,0.0,0.4666666666666666,-0.038834951456310496,-0.28571428571428575,3.25,0.0789473684210527,0.5490196078431373,0.8820295515678218,-0.06399963146769988,0.21,0.7296186138092164,0.21134476841115923
0782132U,Lycée Jeanne D'Albret,Public,Yvelines,Ile-de-France,Saint-Germain-en-Laye,"48.8916, 2.09818",CPGE - ECG -  - Mathématiques appliquées + HGG,CPGE,ECG - Mathématiques appliquées + HGG,0.13043478260869565,-0.32172818791946306,0.04067796610169491,0.273850492368579,-0.32432432432432434,1.7690722957135616,-0.40275577519115846,-0.07692307692307689,-0.44970292055757166,0.051236285102026415,0.7486676359144067,2.6661779180667278,-0.030000000000000027,0.03,0.0,0.018077018520250728,-0.8360655737704918,0.0,0.375,1.7666666666666664,-0.6601941747572815,-0.6571428571428573,0.0,0.42105263157894746,0.3137254901960785,0.7756276150435841,0.7986030423487812,0.38999999999999996,0.25212670812620747,-0.07826552597333843
0753897D,Lycée Saint Michel de Picpus,Privé sous contrat d'association,Paris,Ile-de-France,Paris 12e  Arrondissement,"48.8424, 2.39664",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,0.8695652173913043,1.7361577181208054,1.2691525423728813,0.14760579206917285,0.7027027027027027,-0.7086107600586207,-0.4720546367961187,-0.6153846153846154,2.124300817889359,0.5789298700768085,-0.3840449698490131,0.5309724224683983,0.0,0.0,0.0,0.7198414952350549,0.0,0.0,0.0,-0.36666666666666664,0.3495145631067962,0.5428571428571428,0.0,-1.1315789473684208,0.39215686274509803,-0.528607314909432,-0.5510012953024316,-0.8300000000000002,0.2384824975561057,0.010155735598326898
0753840S,Lycée Stanislas,Privé sous contrat d'association,Paris,Ile-de-France,Paris  6e  Arrondissement,"48.8453, 2.32697",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-0.13043478260869565,0.5834731543624161,-0.15728813559322033,-0.08559366434013112,-0.027027027027027053,0.12985786965374424,-0.5305431339694282,-0.8461538461538461,0.44028098526861864,0.5108969759539717,-0.17246591144072265,0.0,0.0,0.0,0.0,0.6186679942297496,0.0,0.0,0.0,-0.6333333333333332,-1.2427184466019414,1.1142857142857143,7.000000000000001,-0.44736842105263136,3.450980392156863,-0.9027512609123083,-0.4653818847205175,-0.8900000000000001,0.23928672947995439,-0.010484582346114341
0590060V,Lycée Alfred Kastler,Public,Nord,Hauts-de-France,Denain,"50.3295, 3.40754",CPGE - MP2I,CPGE,MP2I,-0.9130434782608695,0.9551174496644296,0.12745762711864406,-0.5649133244390047,0.10810810810810806,-0.6945668656879632,-0.8453759455557652,0.5384615384615384,-1.2179189717873713,-1.351095616571347,-0.46458520641687484,0.0,0.0,0.0,0.0,-2.1503500206674784,0.0,0.0,0.0,0.5666666666666665,0.5436893203883497,-0.4000000000000001,0.0,-0.39473684210526294,0.9411764705882353,-0.8059568538718846,-0.7850021404126896,0.45,0.6508870816780739,0.309643282749692
0330021U,Lycée Montaigne,Public,Gironde,Nouvelle Aquitaine,Bordeaux,"44.8335, -0.57306",CPGE - B/L - Lettres et sciences sociales,CPGE,B/L - Lettres et sciences sociales,0.13043478260869565,0.9433724832214765,0.8054237288135593,0.8364332200781858,0.7837837837837839,-0.2875566867303112,-0.284752700764664,0.15384615384615388,-0.6391535122859148,0.023287217584344082,-0.2316345505081302,0.0,0.0,0.0,0.0,-0.10646926495449899,0.0,0.0,0.0,-0.5666666666666667,-0.6601941747572815,1.2000000000000002,2.25,-0.28947368421052627,-0.31372549019607837,-0.35644242446340296,-0.5171396093117228,-0.49000000000000005,-0.8732710746895737,-0.8696426309813631
0130039X,Lycée Saint Charles,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Marseille  1er Arrondissement,"43.306, 5.39194",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,-0.13043478260869565,-0.21518456375838926,-0.13016949152542373,0.3124510383738856,-0.1891891891891892,1.1905959984891186,0.9481479497459947,-0.6153846153846154,6.662845458093565,0.037659697167715236,1.5437844918791404,0.0,0.0,0.0,0.0,-0.08509557364935692,0.0,0.0,0.375,0.03333333333333336,1.2427184466019416,-0.5714285714285715,0.0,0.6052631578947371,-0.23529411764705882,0.04541535496278244,0.2889687609710412,-0.11000000000000011,-1.296879441474797,0.897538315460315
0340009A,Lycée HENRI IV,Public,Hérault,Occitanie,Béziers,"43.3435, 3.20992",CPGE - B/L - Lettres et sciences sociales,CPGE,B/L - Lettres et sciences sociales,0.13043478260869565,1.251258389261745,0.0,0.321933830414917,0.5135135135135134,-0.369733469686613,-1.1528346691216929,-0.38461538461538464,-0.8495138301165435,-1.3467550670469994,-0.46458520641687484,1.3089485151072062,0.0,0.0,0.0,-2.143895075639383,0.0,0.0,0.375,-0.2666666666666666,0.6213592233009707,0.08571428571428572,0.75,-0.49999999999999983,0.0,-1.0367344509097691,-0.5957426085878136,0.41,-1.2864798907353885,0.25109671131032835
0300027S,Lycée Hemingway - De La Camargue,Public,Gard,Occitanie,Nîmes,"43.8249, 4.35335",CPGE - Ecole normale supérieure Paris Saclay – arts et design,CPGE,Ecole normale supérieure Paris Saclay – arts et design,-0.9130434782608695,-0.28145973154362414,-0.49627118644067797,0.9123715692227534,0.9729729729729729,-0.42697838557201023,0.7969757949905234,-0.23076923076923075,1.2875552355720534,-0.7352009267508193,28.029032711758507,42.01863983336165,-0.17000000000000004,0.17,0.0,-0.9244287304830724,-0.32057929554800646,0.0,0.0,0.06666666666666662,1.3203883495145632,-0.5428571428571429,0.0,-0.6315789473684209,0.8627450980392157,-0.4982679562067184,-0.19278660444338555,-0.4300000000000001,-1.1529773913766934,0.589847375114152
0730016W,Lycée Monge,Public,Savoie,Auvergne-Rhône-Alpes,Chambéry,"45.5638, 5.93454","CPGE - TSI - (en 3 ans, destinée aux bacs professionnels)",CPGE,TSI,-0.9130434782608695,-0.7688758389261745,-0.8406779661016949,-1.4071166482959148,-0.891891891891892,2.4418094211676586,5.701762194528562,3.461538461538462,-0.3887364192308168,-1.7529821709252273,-0.46458520641687484,1563.0035223575594,-1.0,0.0,1.0,0.0,0.0,-0.038961038961038974,0.0,0.3999999999999999,0.11650485436893214,0.05714285714285712,0.0,-0.6842105263157894,1.0196078431372548,0.8945089173205204,6.270522411406137,0.5700000000000002,-0.6707432905565148,1.05828808604527
0451335G,Lycée Sainte-Croix Saint-Euverte,Privé sous contrat d'association,Loiret,Centre,Orléans,"47.9022, 1.91864",CPGE - MPSI,CPGE,MPSI,-0.391304347826087,-0.5113255033557047,-0.471864406779661,-0.4753760292728897,-0.5675675675675677,1.7874958390737685,0.2192811008654862,-0.07692307692307689,0.14665047787764604,-0.5667985115602736,-0.46458520641687484,4.235334713595583,0.0,0.0,0.0,-0.9840012276994016,0.0,0.0,1.25,1.5999999999999999,-0.6601941747572815,-0.6571428571428573,0.0,-1.3421052631578947,-0.47058823529411764,0.2503699881651723,1.1523165802368944,0.5700000000000002,-0.02225503858233364,-0.13145574678207936
0130051K,Lycée Marie Curie,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Marseille  5e  Arrondissement,"43.2938, 5.40047",CPGE - TB,CPGE,TB,-1.2173913043478262,-0.6581375838926175,-0.6644067796610169,0.9479133606970563,1.0810810810810811,-0.5003780197729774,1.994902960831845,0.0,1.5310748241405787,-1.7529821709252273,204.91764236143354,0.0,-1.0,1.0,0.0,0.0,-0.16746411483253587,0.0,1.375,0.4333333333333333,-0.34951456310679596,0.08571428571428572,0.0,-1.5526315789473684,-0.47058823529411764,0.7578927027646625,0.86086528278425,0.18999999999999997,-1.300262761982018,0.9000653990266433
0740003B,Lycée Berthollet,Public,Haute-Savoie,Auvergne-Rhône-Alpes,Annecy,"45.9063, 6.12758",CPGE - MP2I,CPGE,MP2I,-0.9130434782608695,-0.04991610738255033,0.17084745762711864,-1.0793717623304249,-0.8378378378378378,3.2426134114578185,0.49291138412597857,0.15384615384615388,-0.06564976909759848,0.14502152223538636,-0.2004580708629556,1.7412939293583554,0.0,0.0,0.0,0.07456501196093937,0.0,0.0,0.0,-0.4999999999999999,1.2815533980582525,-0.17142857142857143,1.0,-0.5789473684210525,-0.15686274509803919,0.27493646623017326,-0.4459096685041573,-0.5700000000000001,-0.5757607271365875,1.1154777943270973
0310036W,Lycée Pierre De Fermat,Public,Haute-Garonne,Occitanie,Toulouse,"43.6033, 1.43927",CPGE - MPSI,CPGE,MPSI,2.130434782608696,3.5046140939597317,-0.05152542372881356,-0.7028367437538348,-0.5135135135135135,0.8260195363957475,0.28927078857516175,-0.07692307692307689,0.21375033920047173,0.40013395271331326,-0.3214631345116183,0.9435516515300931,0.0,0.0,0.0,0.4539493976203526,0.0,0.0,0.0,-0.6333333333333332,-1.4757281553398058,0.7428571428571429,12.0,-0.026315789473684233,-0.31372549019607837,-1.3780428738921155,-0.6224585936379621,-1.11,-1.2144318032127712,-0.2734731030764207
0340040J,Lycée Jules Guesde,Public,Hérault,Occitanie,Montpellier,"43.6113, 3.84792",CPGE - ECT - Option technologique,CPGE,ECT - Option technologique,0.0,-0.1606543624161074,-0.14372881355932204,0.548329288295236,0.9189189189189189,-0.617465372055205,3.9690248166485262,1.923076923076923,-0.15072261841329437,-1.7529821709252273,180.09628148251159,0.0,-1.0,1.0,0.0,0.0,-0.26807980049875313,0.0,0.0,0.7,0.11650485436893214,-0.20000000000000004,0.0,0.4473684210526317,0.39215686274509803,-0.12891318331454224,0.2683477636052181,-0.2900000000000001,-1.2122132323883623,0.44010952670509607
0440021J,Lycée général Clemenceau,Public,Loire-Atlantique,Pays-de-la-Loire,Nantes,"47.2189, -1.5448",CPGE - MPSI,CPGE,MPSI,2.217391304347826,2.0566275167785233,1.025084745762712,-0.7684615838364013,-0.4054054054054055,0.17100858826337656,0.048238469627865016,-0.15384615384615388,0.1638287754036995,0.4225567373194784,-0.24975669151931848,0.9441907286041821,0.0,0.0,0.0,0.4872949086432635,0.0,0.0,0.125,-0.6333333333333332,-1.4368932038834952,1.2000000000000002,7.5,0.2631578947368423,-0.07843137254901957,-0.7928897002292695,-0.3949352484664756,-0.8100000000000002,-0.21174871912200233,-1.1575287018774632
0440024M,Lycée général Gabriel Guist'Hau,Public,Loire-Atlantique,Pays-de-la-Loire,Nantes,"47.2164, -1.56839",CPGE - B/L - Lettres et sciences sociales,CPGE,B/L - Lettres et sciences sociales,0.13043478260869565,0.6287751677852349,0.4257627118644068,0.8332512096093617,1.027027027027027,-0.5256991386529858,-0.7152457313420264,-0.6923076923076923,2.844580814002962,-0.254231364663557,-0.3230506426719749,0.0,0.0,0.0,0.0,-0.5191744265099293,0.0,0.0,0.0,-0.6333333333333332,-0.9320388349514561,1.2571428571428573,3.75,-0.4736842105263156,-0.47058823529411764,-0.4248457149677898,-0.40263226901178095,-0.3100000000000001,-0.21244202250462801,-1.1645174359137682
0441993C,Lycée général et technologique Carcouët,Public,Loire-Atlantique,Pays-de-la-Loire,Nantes,"47.2299, -1.59555",CPGE - ENS Rennes D1,CPGE,ENS Rennes D1,-0.21739130434782608,0.21854026845637584,-0.21152542372881356,1.1318034991945392,0.9729729729729729,-0.28498888799200583,-0.1413793686279098,-0.07692307692307689,-0.19911856724250526,0.28701443099206136,2.0928563246004193,3.890833803877282,0.0,0.0,0.0,0.2857263903215491,0.0,0.0,0.0,-0.5333333333333332,0.6990291262135921,0.28571428571428575,1.25,-0.15789473684210512,-0.47058823529411764,-0.7230650119693234,-0.300257958472871,-0.7300000000000001,-0.20869818423844208,-1.1725638121929562
0560051B,Lycée Alain René Lesage,Public,Morbihan,Bretagne,Vannes,"47.6474, -2.7707",CPGE - PTSI,CPGE,PTSI,-0.6521739130434783,-0.17407718120805368,-0.005423728813559322,-0.7805328340681611,-0.48648648648648657,0.4972331522546748,-0.488609767737641,-0.6153846153846154,2.0713955482366226,-0.3997490034351409,-0.15072420818868074,0.0,0.0,0.0,0.0,-0.7355775233113706,0.0,0.0,0.0,1.3999999999999997,-0.19417475728155334,-0.5714285714285715,0.0,-0.2368421052631578,0.23529411764705882,0.2505355395476795,-0.15300888946341087,0.37000000000000016,-0.09291651933969947,-1.5207117902668772
0630018C,Lycée Blaise Pascal,Public,Puy-de-dôme,Auvergne-Rhône-Alpes,Clermont-Ferrand,"45.7753, 3.09421",CPGE - PCSI,CPGE,PCSI,2.217391304347826,0.35192953020134227,1.271864406779661,-0.2983536134853749,-0.08108108108108115,-0.021531611531373215,-0.3884790853646543,-0.38461538461538464,0.3718126097673189,0.16897977047354043,-0.11540651624368226,0.0,0.0,0.0,0.0,0.11019395121834745,0.0,0.0,0.0,-0.3333333333333333,0.0,0.6285714285714287,1.25,-0.13157894736842088,0.39215686274509803,0.6259596785078491,0.5461906258666124,-0.05000000000000005,-0.6120898243862529,0.21681665979100417
0690027E,Lycée Edouard Herriot,Public,Rhône,Auvergne-Rhône-Alpes,Lyon 6e  Arrondissement,"45.7657, 4.84511",CPGE - Lettres,CPGE,Lettres,4.304347826086956,1.0776006711409396,1.5186440677966102,0.9909157129728712,1.0810810810810811,-0.47396106307529673,-0.20871716149209862,0.0,-0.38950167862384205,-0.3522254505821091,0.1851814606788948,0.0,0.0,0.0,0.0,-0.6649040015636324,0.0,0.0,0.0,-0.4666666666666666,0.15533980582524284,0.6285714285714287,1.0,-0.3684210526315787,-0.392156862745098,-0.13803899109795895,0.43517380587826504,0.05000000000000005,-0.6147521093755413,0.7355353721337933
0690032K,Lycée Juliette Récamier,Public,Rhône,Auvergne-Rhône-Alpes,Lyon 2e  Arrondissement,"45.7496, 4.83024",CPGE - ENS Cachan D2,CPGE,ENS Cachan D2,-0.13043478260869565,0.09437919463087248,0.5694915254237288,0.5199056891234558,0.081081081081081,0.597348199722489,0.001742973296377546,-0.4615384615384615,1.5239468803374119,0.1815505615680409,-0.01848259410700044,0.0,0.0,0.0,0.0,0.12888830432260562,0.0,0.0,0.25,-0.2333333333333333,0.8155339805825244,-0.0285714285714286,0.0,-0.7368421052631579,-0.47058823529411764,0.4701051706253716,-0.15754742534980298,-0.05000000000000005,-0.6192169831596618,0.7311300107467708
0720029R,Lycée Montesquieu,Public,Sarthe,Pays-de-la-Loire,Le Mans,"48.0104, 0.20065",CPGE - MPSI,CPGE,MPSI,0.13043478260869565,0.17156040268456377,0.8271186440677966,-0.8696067099321921,-0.7027027027027027,1.8909062885380363,-0.07074696293055567,-0.15384615384615388,0.037081436134956514,-0.03483289932853502,0.5650255807590874,1.3575697245581835,0.0,0.0,0.0,-0.19290121500937385,0.0,0.0,0.0,-0.3333333333333333,0.6213592233009707,0.3428571428571428,0.0,0.10526315789473693,0.5490196078431373,0.6210080263236349,-0.10841531190187374,0.0900000000000001,0.007751131817771716,-0.6404245974404762
0720033V,Lycée Polyvalent Gabriel Touchard - Washington,Public,Sarthe,Pays-de-la-Loire,Le Mans,"47.9956, 0.2032",CPGE - PTSI,CPGE,PTSI,0.0,-0.38716442953020136,-0.14101694915254237,-1.0169295897193233,-0.6486486486486487,0.8544268337855657,-0.26047524762218194,-0.07692307692307689,-0.31329705876234887,-0.08687742523724519,0.4628386454904956,0.0,0.0,0.0,0.0,-0.2702979943502371,0.0,0.0,0.375,0.4666666666666666,-0.038834951456310496,0.0,0.0,0.18421052631578963,2.4313725490196076,0.6219880309929499,0.93711415922625,0.37000000000000016,0.0036467757926205847,-0.6396691386955599
0750654D,Lycée Henri IV,Public,Paris,Ile-de-France,Paris  5e  Arrondissement,"48.8463, 2.34762",CPGE - Lettres,CPGE,Lettres,6.391304347826087,2.267197986577181,0.7376271186440678,1.207201031470643,0.7837837837837839,-0.022943932219711954,0.22738365252883344,0.15384615384615388,-0.26146844061652236,0.42336715312969936,0.002639688672823185,0.0,0.0,0.0,0.0,0.4885000992477095,0.0,0.0,0.0,-0.6333333333333332,-1.320388349514563,0.8000000000000002,10.25,-1.1052631578947367,0.07843137254901968,-1.0748043282650477,0.17061229604614597,-0.8900000000000001,0.2395640508330034,-0.004366847803948261
0750693W,Lycée Buffon,Public,Paris,Ile-de-France,Paris 15e  Arrondissement,"48.8436, 2.31095",CPGE - PCSI,CPGE,PCSI,0.13043478260869565,1.460989932885906,1.6189830508474576,-0.3097061351444864,0.48648648648648635,-0.8735212248792529,0.7126953904750486,0.0,0.4135601915836388,0.4939951202246734,-0.28418685569851243,0.0,0.0,0.0,0.0,0.5935328013253857,0.0,0.0,0.0,-0.4999999999999999,0.15533980582524284,0.6285714285714287,1.5,-0.894736842105263,-0.47058823529411764,-0.17867242996404362,-0.637207610273192,-0.6500000000000001,0.23881528317976833,-0.015230640814177208
0750714U,Lycée Hélène Boucher,Public,Paris,Ile-de-France,Paris 20e  Arrondissement,"48.8478, 2.40695",CPGE - Lettres,CPGE,Lettres,0.13043478260869565,0.19756711409395974,1.3911864406779662,1.3572720139071233,1.027027027027027,-0.19542431664635862,0.3855581191740964,0.5384615384615384,-0.5623025061197545,-0.010056756192776148,0.3383268997096037,0.0,0.0,0.0,0.0,-0.1560559628005331,0.0,0.0,1.0,0.4333333333333333,0.2718446601941748,-0.31428571428571433,0.0,-0.9210526315789473,-0.47058823529411764,1.269881605161998,-0.13214971944365023,0.63,0.23998003286258007,0.01321015899443993
0754042L,Lycée Le Rebours,Privé sous contrat d'association,Paris,Ile-de-France,Paris 13e  Arrondissement,"48.8301, 2.35027",CPGE - ECT - Option technologique,CPGE,ECT - Option technologique,-0.391304347826087,-0.3225671140939597,-0.5369491525423729,0.31469753558015756,0.5675675675675674,-0.44019005203374034,3.068305904698323,0.7692307692307692,0.5073842846874957,-1.7529821709252273,224.35574854905948,0.0,-1.0,1.0,0.0,0.0,-0.08866995073891626,0.0,0.25,0.5333333333333332,0.7378640776699029,-0.6000000000000001,0.0,-0.9736842105263156,0.47058823529411764,-0.594791023158615,0.3388856785388353,-0.6300000000000001,0.23507144491358026,-0.003581763225897795
0760090K,Lycée Pierre Corneille,Public,Seine-Maritime,Normandie,Rouen,"49.4457, 1.10117",CPGE - PCSI,CPGE,PCSI,2.217391304347826,0.6682046979865772,0.7945762711864407,-0.47873086856635816,-0.3783783783783784,0.6342894852182499,-0.20448687769275178,0.15384615384615388,-0.579959895303711,0.09843148123846739,-0.1889486202633994,0.0,0.0,0.0,0.0,0.00527974017567319,0.0,0.0,0.0,-0.5999999999999999,0.0,0.8571428571428573,1.25,0.42105263157894746,0.47058823529411764,-0.25081101855605487,0.21014243981048997,-0.4100000000000001,0.40579046985170353,-0.3736380449023941
0770933W,Lycée Jacques Amyot,Public,Seine-et-Marne,Ile-de-France,Melun,"48.5455, 2.6599",CPGE - PCSI,CPGE,PCSI,-0.43478260869565216,-0.1858221476510067,0.15728813559322033,-0.3426804275326091,-0.27027027027027034,0.4561558635646171,1.0559430288387919,0.4615384615384616,-0.12039030494549642,-0.260394033466926,-0.46458520641687484,0.0,0.0,0.0,0.0,-0.5283390929027372,0.0,0.0,4.125,0.19999999999999996,-0.07766990291262121,-0.5714285714285715,0.0,0.21052631578947387,0.15686274509803924,0.5806226940079346,0.015349039871503671,0.35000000000000014,0.15614578783529856,0.08814870390683253
0600014P,Lycée Pierre d'Ailly,Public,Oise,Hauts-de-France,Compiègne,"49.4062, 2.83447",CPGE - Lettres,CPGE,Lettres,0.13043478260869565,-0.5146812080536913,-0.6101694915254238,0.7066927672562409,0.24324324324324317,0.4230524908956093,-0.9073147404098217,-0.8461538461538461,0.44028098526861864,-0.8070049208734953,0.1846114899182845,0.0,0.0,0.0,0.0,-1.341218478376001,0.0,0.0,0.0,1.2999999999999996,-0.34951456310679596,-0.5142857142857143,1.25,0.2368421052631581,1.1764705882352942,-0.42056445633643974,1.917112876443954,0.63,0.3948362764061926,0.13986652080881473
